segment,channel,region,offer_type,age,days_since_last_activity,prior_30d_sessions,prior_30d_purchases,prior_30d_open_rate,discount_pct,offer_valid_days,local_hour,accepted
vip,email,NA,percent_off,33.70981216937169,0.13281827574493488,13,3,0.2809143540725308,18.273233254830178,14,23,0
churn_risk,sms,EU,percent_off,47.93059696421307,10.755145552395527,6,0,0.28441382461999004,21.140453702826026,10,16,1
active,push,EU,loyalty_points,31.922871724513673,4.721822177936753,4,2,0.31719705397199305,12.105377944009296,7,10,0
active,push,LATAM,free_shipping,32.74990271624592,9.065205544258648,8,1,0.33447697484469713,1.2432509218971752,1,23,0
churn_risk,push,NA,bogo,25.033166619437807,8.961571897436176,7,1,0.20915328336538438,17.877642860114108,7,13,0
active,email,LATAM,loyalty_points,46.05479859329058,41.10248150006602,4,0,0.22020246640578967,23.580102395183832,7,19,0
new,push,APAC,loyalty_points,43.92553926651047,3.747911010571311,9,1,0.06420808376605582,3.7790300502539402,7,9,0
active,push,EU,loyalty_points,42.682682502796695,10.139728431780794,11,2,,16.870090662321157,10,15,0
vip,email,EU,percent_off,35.2302275157654,5.766517553335925,5,2,0.34680248632639527,5.312934596251905,1,19,0
active,push,NA,free_shipping,18.0,6.578172978540572,10,3,0.4839565879626535,0.0,2,0,0
active,email,LATAM,free_shipping,45.953368887273385,0.685945525963302,3,0,0.27930722423811466,53.18720926475857,5,1,1
new,in_app,NA,free_shipping,34.6306272273156,13.99446132110813,6,1,0.12149582616856601,,14,3,1
active,sms,EU,percent_off,30.605493263650217,2.607211301342584,4,2,0.26005245274988636,19.640654107735863,5,19,0
vip,email,NA,free_shipping,38.93304968081895,7.5843745983053505,7,0,0.05847388809915261,30.65237008668436,3,4,1
new,push,NA,percent_off,36.466086742108175,6.835652404976088,8,0,0.33379837021286096,24.604057358379897,14,3,0
active,email,EU,free_shipping,22.238822070819104,7.576524975596811,2,0,0.35855264641644735,31.460020533169416,7,8,0
churn_risk,push,LATAM,free_shipping,30.47122352365351,5.650531255086204,1,4,0.09365522673348381,39.497134693730075,3,12,0
churn_risk,email,NA,percent_off,18.0,3.3309658238907627,8,3,0.1950850981054079,5.413545735034091,2,17,0
active,email,LATAM,percent_off,34.94629298058853,7.146019731040427,4,2,0.3969261928744858,27.937182837456355,7,6,0
churn_risk,email,EU,free_shipping,48.63140544031254,0.5678609284802202,2,1,0.18656044831067511,2.040326026038576,5,17,0
active,push,NA,bogo,18.0,3.3299701790927845,5,0,0.2593805603881627,9.736449831918087,3,16,0
active,email,NA,bogo,35.414908767926235,18.436947010152743,4,0,0.24807778186816482,25.28040829747546,14,0,0
churn_risk,in_app,EU,free_shipping,41.353263871739756,22.204393238226796,7,0,0.12430732390688633,19.873097236161975,2,0,0
churn_risk,email,NA,loyalty_points,42.97992682096913,15.076225022818434,4,1,0.3569115221857068,10.025786856229503,14,17,0
churn_risk,in_app,,percent_off,25.791912630970337,12.014474515478604,8,1,0.16869200114360206,12.94309288443894,7,21,0
vip,push,NA,bogo,21.875461973684956,20.008984648850475,3,4,0.4498475222831095,24.758783738055392,14,15,0
active,email,NA,free_shipping,27.542428383652133,1.6412637607071017,7,1,0.36454766763952634,9.968803911476337,14,5,0
active,email,EU,loyalty_points,47.09958132955397,8.939707746872678,5,2,0.7158755682394955,10.59854496086622,3,5,1
churn_risk,push,NA,percent_off,18.0,1.4838642004471216,6,1,0.10973721500542949,15.976913981294148,3,15,0
active,push,NA,percent_off,20.624363054430084,18.053697764716432,9,3,0.18467787879628914,48.24969572572303,5,0,0
churn_risk,push,NA,percent_off,28.953535670216397,8.821547803900305,7,0,0.10036805327096342,14.630242852113422,10,3,0
churn_risk,email,NA,loyalty_points,23.2676166029665,19.93034628091967,6,0,0.12492242218289704,,10,2,0
churn_risk,email,NA,bogo,33.541599910445576,19.257191620198157,6,2,0.1203824190730478,11.474206341838727,7,1,0
active,sms,EU,percent_off,49.5597853337163,7.5330867428699015,6,1,0.06751967558545331,18.316384770177276,5,10,0
active,email,EU,percent_off,20.75799708510932,8.24298274963752,5,1,0.6015948862028173,28.573174739089765,7,1,0
new,email,NA,percent_off,32.38997205852457,0.3440965585911591,3,1,0.2700631702234926,12.659136913062241,3,10,0
active,email,NA,free_shipping,33.90923933659476,8.895785375272329,5,3,0.5256026809030561,27.30042085759537,7,0,1
new,push,NA,bogo,30.31955126575243,13.578515126682234,5,1,0.2511336206489439,23.578248157686,14,12,0
active,push,NA,bogo,18.0,3.193484750774652,7,3,,5.767009022287743,2,3,0
active,email,,percent_off,,51.684963015451004,6,1,0.3007739308269998,20.084394954619658,2,2,0
active,email,NA,percent_off,27.01680013295225,44.184692763931686,6,1,0.552908472221854,16.049198663836826,10,21,0
active,email,NA,free_shipping,40.96854351201336,3.989318362064367,9,2,0.3231204699908019,27.913693301984733,5,13,0
new,email,APAC,percent_off,38.61537227468355,14.978158614121764,5,0,0.29187475985018785,12.107630429446415,3,10,0
new,email,NA,loyalty_points,18.0,0.3655311268889319,7,0,0.3612693686648455,24.855867334880728,2,14,0
churn_risk,sms,EU,percent_off,29.74150006181543,13.150490076313613,6,1,0.2760660875769015,50.73020310693673,10,10,0
active,email,NA,percent_off,28.49719270997868,11.7385198374178,5,1,0.36010126139125626,37.10270527722861,5,14,0
new,email,NA,bogo,55.50164812088971,20.722429138201402,7,1,0.2565274967961538,2.8686153216715784,2,2,0
active,in_app,EU,loyalty_points,37.215444983317845,4.355163573104768,2,1,0.3519292999515117,15.035595969092386,1,11,0
churn_risk,email,EU,percent_off,22.148177390664117,25.24580949009735,8,1,0.1312356053528728,19.51173715552652,14,11,0
new,push,NA,free_shipping,25.45522285138184,23.42102845828157,7,1,0.19939114940616826,15.767020378379769,10,7,0
active,email,EU,bogo,29.836000608850718,13.28952236424032,6,2,0.45206065096942866,10.294575274589633,3,9,0
new,email,APAC,percent_off,37.98604332930696,7.671521015827137,5,3,0.1517931326938537,,5,15,1
new,in_app,LATAM,percent_off,39.33413040778462,11.560627113137297,4,3,0.1355446618465232,24.713210575584956,5,12,0
active,push,EU,loyalty_points,36.2053090696059,15.710167489036198,5,0,0.24208948202836864,15.047776361702446,3,13,0
active,email,APAC,percent_off,31.692582298001092,44.387831315102915,10,3,0.6367949947121515,23.78516663429,7,1,0
active,push,NA,free_shipping,32.50399643390624,1.5575898729272675,1,1,0.30153938161790195,6.3697920167143245,10,5,1
churn_risk,in_app,NA,loyalty_points,32.5813385094447,4.506323190732128,8,3,0.10164115429115829,,14,6,0
vip,email,NA,percent_off,18.0,18.208668165795206,14,1,0.20963665542475138,26.875543752938384,3,8,0
active,email,NA,percent_off,33.325792161919516,6.3149269729620086,9,1,0.17670561670601173,27.97472795216243,3,5,0
active,sms,NA,percent_off,27.650205386261902,13.394472839287417,5,0,0.29191951227689134,13.306488407406729,2,2,0
churn_risk,email,EU,percent_off,18.0,1.714228600461051,11,2,0.5138958548261633,26.576901447764477,5,5,1
active,push,NA,percent_off,60.59670835840133,14.819850062454247,10,2,0.10978323551864533,21.6980295796748,14,23,1
active,push,EU,free_shipping,37.42433966585831,13.452644156059264,4,0,0.09291191738690277,9.691816214051059,2,1,0
new,push,NA,free_shipping,34.14413584106127,10.577457339959572,11,1,0.15460211650890981,24.176788321667043,5,14,0
new,email,NA,free_shipping,29.917592103446317,17.39019474990263,7,2,0.55567045346486,21.432540907862474,2,15,0
vip,email,NA,loyalty_points,42.03244704513555,25.454390935860125,6,1,0.17815316872468995,21.17793830534783,7,10,0
churn_risk,push,NA,percent_off,21.21469714872284,21.214355050063688,4,2,0.24093999785033995,19.663370116535,3,5,0
active,email,NA,percent_off,30.560252788629057,1.6377306201165323,12,1,0.25735646597199047,18.58328976853223,7,21,0
active,email,EU,percent_off,23.52612029058519,16.369387443165866,6,1,0.10080526915772133,8.455907585062446,10,5,0
new,email,NA,percent_off,41.93719139038488,7.168905642985347,6,3,0.32255019912249455,22.525241686329174,10,1,1
new,email,NA,percent_off,24.90584739562081,4.875458093827019,10,2,0.41912520969342865,8.0397403435379,3,23,1
active,sms,EU,bogo,46.11460592797067,25.408172077902968,4,1,0.29515617354221635,18.277003738020603,5,0,0
active,email,NA,free_shipping,32.907970736358315,9.841223112603792,1,2,0.20298492786198225,8.118721849108322,14,14,1
churn_risk,sms,NA,loyalty_points,42.51939106509762,8.347436385369372,7,0,0.42606675921319404,23.88417514679465,14,21,0
active,email,NA,percent_off,38.39844772807962,18.42306610335966,5,1,0.2805051793116852,29.41547573844918,3,9,0
active,push,NA,free_shipping,45.651693173950704,9.670646185262585,4,1,0.31664394501254123,13.51707326476396,5,18,0
vip,email,APAC,free_shipping,23.713057443686246,23.423779687135994,6,0,0.32013147753688415,37.358498215065914,10,16,1
churn_risk,push,APAC,percent_off,43.96185503441305,1.3030680402190837,8,1,0.24362126329754724,,2,10,0
active,push,EU,percent_off,18.0,17.9604412951437,4,3,0.2435057436370398,21.123348312850574,7,10,0
active,email,NA,loyalty_points,34.47439438325055,2.1471459188970887,4,0,0.2760876533565421,18.27108013977556,14,11,0
active,in_app,EU,free_shipping,27.99485874466684,3.0622896522877827,9,0,0.16482157600334624,19.194225306977053,1,15,0
new,email,NA,loyalty_points,18.550044776054595,2.3733874235801222,4,1,0.6357442201605885,27.125427247792686,5,8,0
active,push,NA,bogo,24.171256625073255,3.2683419797166238,7,2,0.17764627393060364,21.937534710830317,7,20,0
churn_risk,sms,NA,percent_off,26.95278701092733,15.7936412297922,8,2,0.5787760123535552,24.044818614514266,5,8,0
new,in_app,APAC,percent_off,31.837931496857472,12.782073713010748,4,3,0.09441954480919164,22.399836218230238,2,3,0
new,sms,EU,loyalty_points,28.22665382965888,3.13296925628191,8,3,0.5743107285646697,24.473162560755505,14,12,0
new,email,EU,percent_off,34.880285708936206,3.779404955752362,7,2,0.2930998773414149,24.52903031923341,1,20,0
new,email,EU,percent_off,24.868258528525732,1.2549180450338075,3,2,0.03015591206638616,6.640296593846987,1,8,0
churn_risk,email,NA,bogo,28.754565288985326,6.422147732154228,6,1,0.308604271792188,21.29746656081753,3,19,0
churn_risk,email,NA,percent_off,30.82027328455052,5.709076869008282,2,2,0.15207054702792666,11.568396653976302,7,18,0
active,push,EU,percent_off,36.003058445638324,1.891300888198351,9,1,0.23782337705366136,16.20837935654881,7,18,0
new,email,EU,free_shipping,43.33732010021319,21.594478844106234,4,1,0.4512041959791062,8.201920744423537,7,4,0
active,push,APAC,percent_off,43.390293077719164,22.97486050359,8,3,0.22516401142615697,12.117621899551335,3,13,0
active,email,NA,percent_off,36.612323909823814,1.3855605575607768,6,2,0.09383282804240156,13.491554980919997,14,1,0
new,email,APAC,percent_off,38.732783182661585,3.7169393834010123,9,0,0.06535165893391068,5.932634641476906,5,11,1
active,push,NA,bogo,37.43053607430023,15.985720288695648,10,1,0.27989449026151636,,10,15,0
active,email,EU,percent_off,30.538936065500987,24.47957568443095,7,1,0.22296572279307017,13.261159304253567,7,23,0
active,in_app,NA,percent_off,43.90641302879667,0.8924547031363623,5,3,0.45293155622579945,24.870428311398385,7,22,0
active,email,LATAM,free_shipping,23.940707982678607,27.918885035243427,4,1,0.30893876783937835,14.097378700130172,14,4,0
new,push,NA,percent_off,18.0,0.7634229137312718,4,0,0.36692029997900605,,1,6,0
active,email,EU,percent_off,22.54361674570208,12.054382137810276,8,2,0.6154577899740148,22.077123147427304,14,5,1
active,email,EU,bogo,49.434328966147156,0.2678692486550509,5,0,0.2890764736722826,,1,0,0
active,push,NA,percent_off,30.750235476525535,31.617321702648727,4,0,0.14187205504556658,28.54714824803568,5,20,0
churn_risk,in_app,NA,percent_off,37.015419068021444,5.237724226619284,3,4,0.1406133046288678,9.800800152623458,14,12,0
active,email,APAC,free_shipping,30.986549817727752,12.556898088981649,4,2,0.23829136854893568,10.576711317800015,7,9,0
new,email,NA,free_shipping,40.178318617089936,2.44924456489841,6,3,0.07942267997741952,10.82848287212673,7,0,0
new,email,NA,free_shipping,34.77783932607015,4.650124645749459,5,1,0.23786924753457533,27.605872470998026,14,23,0
active,email,LATAM,bogo,33.24548789844522,16.50655510003511,6,2,0.38322338862240735,0.7808987901310402,10,6,0
new,in_app,EU,bogo,40.7515616855549,43.341192978863056,10,0,0.14199905772465907,19.47405579443037,2,11,0
active,push,NA,free_shipping,28.87754267519294,58.01996818963299,7,0,0.4090154008852872,11.443630452034425,14,16,0
vip,email,EU,percent_off,38.092855609667566,19.908550448208235,7,8,0.08477210180751514,18.594024336140826,7,21,0
active,email,NA,percent_off,32.07806172814402,22.542958219353384,8,0,0.263704572759394,24.614087385030597,14,20,0
active,push,APAC,free_shipping,32.81831121465819,41.842577111291,4,1,0.2871641786794439,38.348989942697656,3,8,0
active,email,EU,percent_off,24.995427507443978,0.4938232094436098,14,1,0.39385965135008894,7.360423164175678,10,20,0
active,push,APAC,free_shipping,31.624487856751,2.238130272592657,3,0,0.5405621540872798,7.22575211358966,10,5,0
active,email,NA,percent_off,28.046331947281004,0.6493918640958696,9,1,0.22704203818848906,23.981943789485506,2,17,1
vip,push,EU,percent_off,46.42912196637204,8.345666254490208,5,0,0.15733146631595052,14.524182222354655,7,5,0
active,email,NA,loyalty_points,18.0,38.18163274565038,4,1,0.24411577822645647,14.316506469237403,5,5,0
vip,in_app,NA,percent_off,43.78185880588909,10.479814807467447,5,1,0.20974122817046928,34.35647207527301,14,21,0
vip,email,EU,bogo,18.0,9.727074419030275,6,2,0.2742936385669037,17.130920659895203,7,13,0
new,email,NA,percent_off,39.90937201370958,21.031827957652286,3,0,0.44520007456257293,2.8772563208035855,7,9,0
new,in_app,EU,percent_off,24.78496742366329,31.7322682395378,11,1,0.2957455616540114,9.597767278297432,1,2,0
new,email,APAC,percent_off,40.229544905851746,14.39002162481969,7,1,0.07682227410992695,35.63589116527131,5,15,0
new,email,NA,percent_off,32.66505091182219,27.088744894793315,5,0,0.2670885195007725,16.109226403840893,5,8,0
new,email,NA,loyalty_points,18.244113085223304,2.3116090004894865,8,3,0.21542271724626957,22.492054627390488,7,18,0
active,email,EU,loyalty_points,48.944803938281986,8.399814792528337,3,1,0.09845174851137865,23.848223961498256,14,1,0
new,in_app,LATAM,free_shipping,42.54310940841208,5.442101824825071,6,1,0.2627560364711233,7.728528206418872,7,12,0
active,push,EU,loyalty_points,39.53493002698742,4.850973649233669,6,2,0.24284121610186163,13.259896255117205,2,6,0
churn_risk,email,EU,bogo,26.955932811733486,2.893403814281791,5,0,0.3692269348156784,16.74332440284632,1,2,0
new,push,NA,percent_off,42.92193074797712,26.931407381410253,5,0,0.3411780412011127,20.767984125641863,14,9,0
churn_risk,email,NA,percent_off,,7.182102404757689,6,0,0.10531493758389136,16.752417561697822,2,20,0
active,in_app,EU,free_shipping,18.0,9.066758490341654,7,0,0.2282840674303627,22.212233912618267,14,22,0
new,email,NA,percent_off,18.0,3.880717413383487,4,2,0.3273700584330027,5.286371013474319,3,15,0
active,push,APAC,percent_off,23.858131600409436,39.513786605804185,4,2,0.19113367053100513,30.167337215766025,5,4,0
active,email,NA,free_shipping,25.696794275004137,11.336591224276539,5,3,0.12241366099073762,4.132263091073165,10,1,0
churn_risk,email,NA,percent_off,29.216720742693017,0.008333038911310922,5,2,0.06660276932114606,15.26251853862685,1,22,0
churn_risk,email,APAC,percent_off,29.70523441918399,3.741934437625284,9,1,0.09458486237071666,30.465226257285472,5,18,0
churn_risk,email,APAC,percent_off,26.85177889479865,88.01807726088748,7,2,0.19634216970001586,39.43208438272714,14,2,0
active,push,EU,bogo,18.0,44.158952751882495,5,0,0.22452450927809037,0.0,5,22,0
new,email,LATAM,percent_off,36.11335704371713,9.439383677990786,8,0,0.32375872702151376,0.0,14,21,0
churn_risk,sms,LATAM,bogo,31.088577712035313,9.964584478733375,3,3,0.5928268630683553,27.672945899239963,3,19,1
churn_risk,email,LATAM,percent_off,26.340220569978783,27.823170938300443,3,1,0.062826089598381,27.78185437460698,10,4,0
vip,push,APAC,bogo,49.37823420509964,14.795298115338205,4,1,0.17520647406708842,19.75548374140561,1,22,0
active,in_app,EU,percent_off,,32.29721758429665,9,2,0.1937485976447226,3.1719742385922487,7,19,0
active,push,EU,loyalty_points,34.64384905701793,7.827125987228562,1,0,0.19100245107787714,16.73420499799348,7,14,0
churn_risk,in_app,NA,bogo,42.75435166961446,44.70687830079826,6,0,0.3198743399373203,20.292511905786164,3,14,0
active,in_app,NA,free_shipping,18.0,9.306606475651337,5,0,0.0753888307384488,29.758618941875163,5,3,0
vip,email,NA,free_shipping,33.75128940965308,12.422207815232507,7,1,0.5991354661304543,0.0,5,2,0
churn_risk,push,NA,bogo,42.7180263941829,1.0341068957732253,7,0,0.28209391734458766,15.07118707189651,7,20,0
active,email,NA,percent_off,32.99538207031197,11.349564364251982,7,2,0.21757341047044712,26.765695350872253,14,6,1
churn_risk,email,NA,bogo,19.66323154645849,17.520631505993947,4,1,0.2867846998566633,6.237437638402792,5,2,0
churn_risk,email,LATAM,free_shipping,28.692770105601987,6.942924330150074,5,0,,16.847196663136785,14,19,0
new,push,,bogo,36.07885310318012,8.37642634734963,4,2,0.4999830879899892,0.0,10,13,0
vip,email,NA,percent_off,18.0,5.997192506987465,8,0,0.15287246122284048,11.590508577739087,5,12,0
active,email,NA,percent_off,19.120729053886315,41.70129499167774,5,2,,12.397930159201925,3,16,0
churn_risk,email,APAC,percent_off,55.708905855286204,7.769467146001349,4,3,0.5002106330432323,,14,8,0
active,sms,APAC,percent_off,39.330492504534035,1.6190009418821973,6,0,0.38025873609115424,31.396003259491707,14,16,0
churn_risk,email,,loyalty_points,50.31817616787909,0.3515662174822079,2,0,0.3063562852335851,12.313576123396606,14,23,0
active,email,LATAM,percent_off,43.52949471658671,17.765635827131923,7,1,0.37713651995645636,27.204892885808086,7,0,0
new,email,LATAM,percent_off,38.33382007491543,9.520194891751022,7,0,0.6959742965291074,8.169575728032491,5,6,0
